year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,age,profit,new_year
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,213,DOLLARS(millions),4,213213213213213,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,69,COUNT,4,6969696969,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,260,DOLLARS(millions),4,260260260260260,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,21,DOLLARS(millions),4,2121212121,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,507,COUNT,4,507507507507507,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,26,DOLLARS(millions),4,2626262626,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",126,DOLLARS(millions),4,126126126126126,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,349,DOLLARS(millions),4,349349349349349,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,107,DOLLARS(millions),4,107107107107107,4040
2020,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,127,DOLLARS(millions),4,127127127127127,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,60,COUNT,4,6060606060,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,1083,DOLLARS(millions),4,10831083108310831083,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,22,DOLLARS(millions),4,2222222222,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,840,COUNT,4,840840840840840,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,52,DOLLARS(millions),4,5252525252,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",357,DOLLARS(millions),4,357357357357357,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,1283,DOLLARS(millions),4,12831283128312831283,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,349,DOLLARS(millions),4,349349349349349,4040
2020,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,368,DOLLARS(millions),4,368368368368368,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,36,COUNT,4,3636363636,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,526,DOLLARS(millions),4,526526526526526,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,73,DOLLARS(millions),4,7373737373,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1101,COUNT,4,11011101110111011101,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,69,DOLLARS(millions),4,6969696969,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",419,DOLLARS(millions),4,419419419419419,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,803,DOLLARS(millions),4,803803803803803,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,359,DOLLARS(millions),4,359359359359359,4040
2020,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,427,DOLLARS(millions),4,427427427427427,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,21,COUNT,4,2121212121,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,751,DOLLARS(millions),4,751751751751751,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,49,DOLLARS(millions),4,4949494949,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1398,COUNT,4,13981398139813981398,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,105,DOLLARS(millions),4,105105105105105,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",530,DOLLARS(millions),4,530530530530530,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,1155,DOLLARS(millions),4,11551155115511551155,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,490,DOLLARS(millions),4,490490490490490,4040
2020,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,547,DOLLARS(millions),4,547547547547547,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,15,COUNT,4,1515151515,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,3277,DOLLARS(millions),4,32773277327732773277,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,117,DOLLARS(millions),4,117117117117117,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,2076,COUNT,4,20762076207620762076,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,127,DOLLARS(millions),4,127127127127127,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",887,DOLLARS(millions),4,887887887887887,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,4109,DOLLARS(millions),4,41094109410941094109,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,820,DOLLARS(millions),4,820820820820820,4040
2020,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,893,DOLLARS(millions),4,893893893893893,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,21,COUNT,4,2121212121,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Fixed tangible assets,47978,DOLLARS(millions),4,4797847978479784797847978,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,2011,DOLLARS(millions),4,20112011201120112011,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,13431,COUNT,4,1343113431134311343113431,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,1219,DOLLARS(millions),4,12191219121912191219,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,"Sales, government funding, grants and subsidies",16285,DOLLARS(millions),4,1628516285162851628516285,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Total assets,60269,DOLLARS(millions),4,6026960269602696026960269,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,14548,DOLLARS(millions),4,1454814548145481454814548,4040
2020,D,"Electricity, Gas, Water and Waste Services",h_200+,Total income,16474,DOLLARS(millions),4,1647416474164741647416474,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1155,COUNT,4,11551155115511551155,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Fixed tangible assets,59957,DOLLARS(millions),4,5995759957599575995759957,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2556,DOLLARS(millions),4,25562556255625562556,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Rolling mean employees,20043,COUNT,4,2004320043200432004320043,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,1680,DOLLARS(millions),4,16801680168016801680,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,"Sales, government funding, grants and subsidies",20302,DOLLARS(millions),4,2030220302203022030220302,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total assets,75653,DOLLARS(millions),4,7565375653756537565375653,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total expenditure,18192,DOLLARS(millions),4,1819218192181921819218192,4040
2020,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total income,20576,DOLLARS(millions),4,2057620576205762057620576,4040
2020,E,Construction,a_0,Activity unit,39384,COUNT,4,3938439384393843938439384,4040
2020,E,Construction,a_0,Fixed tangible assets,4983,DOLLARS(millions),4,49834983498349834983,4040
2020,E,Construction,a_0,Operating profit before tax,1729,DOLLARS(millions),4,17291729172917291729,4040
2020,E,Construction,a_0,Rolling mean employees,0,COUNT,4,00000,4040
2020,E,Construction,a_0,Salaries and wages paid,1753,DOLLARS(millions),4,17531753175317531753,4040
2020,E,Construction,a_0,"Sales, government funding, grants and subsidies",14712,DOLLARS(millions),4,1471214712147121471214712,4040
2020,E,Construction,a_0,Total assets,17997,DOLLARS(millions),4,1799717997179971799717997,4040
2020,E,Construction,a_0,Total expenditure,13065,DOLLARS(millions),4,1306513065130651306513065,4040
2020,E,Construction,a_0,Total income,14890,DOLLARS(millions),4,1489014890148901489014890,4040
2020,E,Construction,b_1-5,Activity unit,20400,COUNT,4,2040020400204002040020400,4040
2020,E,Construction,b_1-5,Fixed tangible assets,2031,DOLLARS(millions),4,20312031203120312031,4040
2020,E,Construction,b_1-5,Operating profit before tax,868,DOLLARS(millions),4,868868868868868,4040
2020,E,Construction,b_1-5,Rolling mean employees,40149,COUNT,4,4014940149401494014940149,4040
2020,E,Construction,b_1-5,Salaries and wages paid,2930,DOLLARS(millions),4,29302930293029302930,4040
2020,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",12702,DOLLARS(millions),4,1270212702127021270212702,4040
2020,E,Construction,b_1-5,Total assets,7996,DOLLARS(millions),4,79967996799679967996,4040
2020,E,Construction,b_1-5,Total expenditure,11865,DOLLARS(millions),4,1186511865118651186511865,4040
2020,E,Construction,b_1-5,Total income,12766,DOLLARS(millions),4,1276612766127661276612766,4040
2020,E,Construction,c_6-9,Activity unit,3246,COUNT,4,32463246324632463246,4040
2020,E,Construction,c_6-9,Fixed tangible assets,621,DOLLARS(millions),4,621621621621621,4040
2020,E,Construction,c_6-9,Operating profit before tax,409,DOLLARS(millions),4,409409409409409,4040
2020,E,Construction,c_6-9,Rolling mean employees,23070,COUNT,4,2307023070230702307023070,4040
2020,E,Construction,c_6-9,Salaries and wages paid,1406,DOLLARS(millions),4,14061406140614061406,4040
2020,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",6065,DOLLARS(millions),4,60656065606560656065,4040
2020,E,Construction,c_6-9,Total assets,2616,DOLLARS(millions),4,26162616261626162616,4040
2020,E,Construction,c_6-9,Total expenditure,5681,DOLLARS(millions),4,56815681568156815681,4040
2020,E,Construction,c_6-9,Total income,6084,DOLLARS(millions),4,60846084608460846084,4040
2020,E,Construction,d_10-19,Activity unit,2358,COUNT,4,23582358235823582358,4040
2020,E,Construction,d_10-19,Fixed tangible assets,957,DOLLARS(millions),4,957957957957957,4040
2020,E,Construction,d_10-19,Operating profit before tax,439,DOLLARS(millions),4,439439439439439,4040
2020,E,Construction,d_10-19,Rolling mean employees,31203,COUNT,4,3120331203312033120331203,4040
2020,E,Construction,d_10-19,Salaries and wages paid,1995,DOLLARS(millions),4,19951995199519951995,4040
2020,E,Construction,d_10-19,"Sales, government funding, grants and subsidies",8437,DOLLARS(millions),4,84378437843784378437,4040
2020,E,Construction,d_10-19,Total assets,4327,DOLLARS(millions),4,43274327432743274327,4040
2020,E,Construction,d_10-19,Total expenditure,8125,DOLLARS(millions),4,81258125812581258125,4040
2020,E,Construction,d_10-19,Total income,8506,DOLLARS(millions),4,85068506850685068506,4040
2020,E,Construction,e_20-49,Activity unit,1002,COUNT,4,10021002100210021002,4040
2020,E,Construction,e_20-49,Fixed tangible assets,899,DOLLARS(millions),4,899899899899899,4040
2020,E,Construction,e_20-49,Operating profit before tax,522,DOLLARS(millions),4,522522522522522,4040
2020,E,Construction,e_20-49,Rolling mean employees,28941,COUNT,4,2894128941289412894128941,4040
2020,E,Construction,e_20-49,Salaries and wages paid,1979,DOLLARS(millions),4,19791979197919791979,4040
2020,E,Construction,e_20-49,"Sales, government funding, grants and subsidies",8970,DOLLARS(millions),4,89708970897089708970,4040
2020,E,Construction,e_20-49,Total assets,4247,DOLLARS(millions),4,42474247424742474247,4040
2020,E,Construction,e_20-49,Total expenditure,8486,DOLLARS(millions),4,84868486848684868486,4040
2020,E,Construction,e_20-49,Total income,9035,DOLLARS(millions),4,90359035903590359035,4040
2020,E,Construction,f_50-99,Activity unit,246,COUNT,4,246246246246246,4040
2020,E,Construction,f_50-99,Fixed tangible assets,742,DOLLARS(millions),4,742742742742742,4040
2020,E,Construction,f_50-99,Operating profit before tax,319,DOLLARS(millions),4,319319319319319,4040
2020,E,Construction,f_50-99,Rolling mean employees,16707,COUNT,4,1670716707167071670716707,4040
2020,E,Construction,f_50-99,Salaries and wages paid,1135,DOLLARS(millions),4,11351135113511351135,4040
2020,E,Construction,f_50-99,"Sales, government funding, grants and subsidies",5169,DOLLARS(millions),4,51695169516951695169,4040
2020,E,Construction,f_50-99,Total assets,2514,DOLLARS(millions),4,25142514251425142514,4040
2020,E,Construction,f_50-99,Total expenditure,5056,DOLLARS(millions),4,50565056505650565056,4040
2020,E,Construction,f_50-99,Total income,5211,DOLLARS(millions),4,52115211521152115211,4040
2020,E,Construction,g_100-199,Activity unit,81,COUNT,4,8181818181,4040
2020,E,Construction,g_100-199,Fixed tangible assets,537,DOLLARS(millions),4,537537537537537,4040
2020,E,Construction,g_100-199,Operating profit before tax,226,DOLLARS(millions),4,226226226226226,4040
2020,E,Construction,g_100-199,Rolling mean employees,11004,COUNT,4,1100411004110041100411004,4040
2020,E,Construction,g_100-199,Salaries and wages paid,795,DOLLARS(millions),4,795795795795795,4040
2020,E,Construction,g_100-199,"Sales, government funding, grants and subsidies",4436,DOLLARS(millions),4,44364436443644364436,4040
2020,E,Construction,g_100-199,Total assets,2332,DOLLARS(millions),4,23322332233223322332,4040
2020,E,Construction,g_100-199,Total expenditure,4262,DOLLARS(millions),4,42624262426242624262,4040
2020,E,Construction,g_100-199,Total income,4455,DOLLARS(millions),4,44554455445544554455,4040
2020,E,Construction,h_200+,Activity unit,42,COUNT,4,4242424242,4040
2020,E,Construction,h_200+,Fixed tangible assets,1068,DOLLARS(millions),4,10681068106810681068,4040
2020,E,Construction,h_200+,Operating profit before tax,503,DOLLARS(millions),4,503503503503503,4040
2020,E,Construction,h_200+,Rolling mean employees,27933,COUNT,4,2793327933279332793327933,4040
2020,E,Construction,h_200+,Salaries and wages paid,2537,DOLLARS(millions),4,25372537253725372537,4040
2020,E,Construction,h_200+,"Sales, government funding, grants and subsidies",10566,DOLLARS(millions),4,1056610566105661056610566,4040
2020,E,Construction,h_200+,Total assets,7110,DOLLARS(millions),4,71107110711071107110,4040
2020,E,Construction,h_200+,Total expenditure,10231,DOLLARS(millions),4,1023110231102311023110231,4040
2020,E,Construction,h_200+,Total income,10680,DOLLARS(millions),4,1068010680106801068010680,4040
2020,E,Construction,i_Industry_Total,Activity unit,66756,COUNT,4,6675666756667566675666756,4040
2020,E,Construction,i_Industry_Total,Fixed tangible assets,11837,DOLLARS(millions),4,1183711837118371183711837,4040
2020,E,Construction,i_Industry_Total,Operating profit before tax,5014,DOLLARS(millions),4,50145014501450145014,4040
2020,E,Construction,i_Industry_Total,Rolling mean employees,179007,COUNT,4,179007179007179007179007179007,4040
2020,E,Construction,i_Industry_Total,Salaries and wages paid,14530,DOLLARS(millions),4,1453014530145301453014530,4040
2020,E,Construction,i_Industry_Total,"Sales, government funding, grants and subsidies",71057,DOLLARS(millions),4,7105771057710577105771057,4040
2020,E,Construction,i_Industry_Total,Total assets,49140,DOLLARS(millions),4,4914049140491404914049140,4040
2020,E,Construction,i_Industry_Total,Total expenditure,66770,DOLLARS(millions),4,6677066770667706677066770,4040
2020,E,Construction,i_Industry_Total,Total income,71627,DOLLARS(millions),4,7162771627716277162771627,4040
2020,F,Wholesale Trade,a_0,Activity unit,8412,COUNT,4,84128412841284128412,4040
2020,F,Wholesale Trade,a_0,Fixed tangible assets,1098,DOLLARS(millions),4,10981098109810981098,4040
2020,F,Wholesale Trade,a_0,Operating profit before tax,505,DOLLARS(millions),4,505505505505505,4040
2020,F,Wholesale Trade,a_0,Rolling mean employees,0,COUNT,4,00000,4040
2020,F,Wholesale Trade,a_0,Salaries and wages paid,451,DOLLARS(millions),4,451451451451451,4040
2020,F,Wholesale Trade,a_0,"Sales, government funding, grants and subsidies",8614,DOLLARS(millions),4,86148614861486148614,4040
2020,F,Wholesale Trade,a_0,Total assets,5926,DOLLARS(millions),4,59265926592659265926,4040
2020,F,Wholesale Trade,a_0,Total expenditure,8199,DOLLARS(millions),4,81998199819981998199,4040
2020,F,Wholesale Trade,a_0,Total income,8701,DOLLARS(millions),4,87018701870187018701,4040
2020,F,Wholesale Trade,b_1-5,Activity unit,4962,COUNT,4,49624962496249624962,4040
2020,F,Wholesale Trade,b_1-5,Fixed tangible assets,491,DOLLARS(millions),4,491491491491491,4040
2020,F,Wholesale Trade,b_1-5,Operating profit before tax,483,DOLLARS(millions),4,483483483483483,4040
2020,F,Wholesale Trade,b_1-5,Rolling mean employees,11124,COUNT,4,1112411124111241112411124,4040
2020,F,Wholesale Trade,b_1-5,Salaries and wages paid,826,DOLLARS(millions),4,826826826826826,4040
2020,F,Wholesale Trade,b_1-5,"Sales, government funding, grants and subsidies",8817,DOLLARS(millions),4,88178817881788178817,4040
